real,,,x raw,y raw,x,y,x calib,y calib
,,,0.436542,0.368466,85.3406320000002,36.753864,11.8637571624601,0.533229874578353
,,,0.436542,0.94299,85.7771740000002,37.696854,11.924443709511,0.546910897053395
,,,0.436542,0.94299,86.2137160000002,38.639844,11.9851302565618,0.560591919528437
,,,0.436543,0.942991,86.6502590000002,39.582835,12.0458169426291,0.57427295651161
,,,0.436542,0.94299,87.0868010000002,40.525825,12.1065034896799,0.587953978986652
,,,0.436542,1.435955,87.5233430000002,41.96178,12.1671900367308,0.608787002272317
,,,0.436542,1.435956,87.9598850000002,43.397736,12.2278765837816,0.629620040066113
,,,0.436542,1.435955,88.3964270000002,44.833691,12.2885631308324,0.650453063351778
,,,0.436542,1.435955,88.8329690000002,46.269646,12.3492496778832,0.671286086637443
,,,0.436542,1.822799,89.2695110000002,48.092445,12.409936224934,0.697731493361251
,,,0.436542,1.822798,89.7060530000002,49.915243,12.4706227719849,0.724176885576929
,,,0.436543,1.822799,90.1425960000002,51.738042,12.5313094580522,0.750622292300737
,,,0.436542,1.822799,90.5791380000002,53.560841,12.591996005103,0.777067699024546
,,,0.436542,2.08624,91.0156800000002,55.647081,12.6526825521538,0.807335142293649
,,,0.436542,2.086239,91.4522220000002,57.73332,12.7133690992047,0.837602571054622
,,,0.436542,2.08624,91.8887640000002,59.81956,12.7740556462555,0.867870014323725
,,,0.436542,2.08624,92.3253060000002,61.9058,12.8347421933063,0.898137457592829
,,,0.436542,2.21693,92.7618480000002,64.12273,12.8954287403571,0.930300968505559
,,,0.436542,2.21693,93.1983900000002,66.3396600000001,12.9561152874079,0.962464479418288
,,,0.436543,2.21693,93.6349330000002,68.5565900000001,13.0168019734753,0.994627990331018
,,,0.436542,2.21693,94.0714750000002,70.7735200000001,13.0774885205261,1.02679150124375
,,,0.436542,2.213618,94.5080170000002,72.9871380000001,13.1381750675769,1.05890696122652
,,,0.436542,2.213617,94.9445590000002,75.2007550000001,13.1988616146277,1.09102240670117
,,,0.436543,2.213618,95.3811020000002,77.4143730000001,13.2595483006951,1.12313786668394
,,,0.436542,2.213617,95.8176440000002,79.6279900000001,13.3202348477459,1.15525331215859
,,,0.436542,2.082835,96.2541860000002,81.7108250000001,13.3809213947967,1.18547135524155
,,,0.436542,2.082835,96.6907280000002,83.7936600000001,13.4416079418475,1.21568939832452
,,,0.436542,2.082835,97.1272700000002,85.8764950000001,13.5022944888983,1.24590744140748
,,,0.436542,2.082835,97.5638120000002,87.9593300000001,13.5629810359492,1.27612548449045
,,,0.436542,1.838156,98.0003540000002,89.7974860000001,13.623667583,1.3027936925824
,,,0.436542,1.838157,98.4368960000002,91.6356430000001,13.6843541300508,1.32946191518249
,,,0.436543,1.838156,98.8734390000002,93.4737990000001,13.7450408161181,1.35613012327444
,,,0.436542,1.838156,99.3099810000002,95.3119550000001,13.805727363169,1.3827983313664
,,,0.436542,1.499079,99.7465230000002,96.8110340000001,13.8664139102198,1.40454716591487
,,,0.436547,1.499079,100.18307,98.310113,13.9271011523532,1.42629600046334
,,,0.43654,1.499078,100.61961,99.8091910000001,13.9877874213709,1.44804482050369
,,,0.43654,1.499079,101.05615,101.30827,14.0484736903887,1.46979365505216
,,,0.43654,1.08962,101.49269,102.39789,14.1091599594065,1.48560200477936
,,,0.43654,1.08961,101.92923,103.4875,14.1698462284243,1.50141020942525
,,,0.43655,1.08962,102.36578,104.57712,14.2305338876073,1.51721855915246
,,,0.43654,1.08962,102.80232,105.66674,14.291220156625,1.53302690887966
,,,0.43654,0.63671,103.23886,106.30345,14.3519064256428,1.54226438098444
,,,0.43654,0.63672,103.6754,106.94017,14.4125926946606,1.55150199817052
,,,0.43655,0.63671,104.11195,107.57688,14.4732803538436,1.5607394702753
,,,0.43654,0.63672,104.54849,108.2136,14.5339666228613,1.56997708746139
,,,0.43654,0.16854,104.98503,108.38214,14.5946528918791,1.5724222878643
,,,0.43654,0.16854,105.42157,108.55068,14.6553391608969,1.57486748826722
,,,0.43655,0.16854,105.85812,108.71922,14.7160268200799,1.57731268867013
,,,0.43654,0.16854,106.29466,108.88776,14.7767130890976,1.57975788907304
,,,0.43654,-0.2872,106.7312,108.60056,14.8373993581154,1.57559115384273
,,,0.43654,-0.2872,107.16774,108.31336,14.8980856271332,1.57142441861242
,,,0.43654,-0.2872,107.60428,108.02616,14.958771896151,1.56725768338211
,,,0.43654,-0.2872,108.04082,107.73896,15.0194581651688,1.56309094815179
,,,0.43654,-0.70481,108.47736,107.03415,15.0801444341866,1.55286547232423
,,,0.43654,-0.70481,108.9139,106.32934,15.1408307032044,1.54263999649667
,,,0.43655,-0.7048,109.35045,105.62454,15.2015183623873,1.53241466575041
,,,0.43654,-0.70481,109.78699,104.91973,15.2622046314051,1.52218918992285
,,,0.43654,-1.06202,110.22353,103.85771,15.3228909004229,1.50678126461193
,,,0.43654,-1.06202,110.66007,102.79569,15.3835771694407,1.49137333930101
,,,0.43655,-1.06201,111.09662,101.73368,15.4442648286236,1.4759655590714
,,,0.43654,-1.06202,111.53316,100.67166,15.5049510976414,1.46055763376048
,,,0.43654,-1.341087,111.9697,99.330573,15.5656373666592,1.44110096784887
,,,0.43654,-1.341087,112.40624,97.989486,15.626323635677,1.42164430193727
,,,0.43655,-1.341088,112.84279,96.648398,15.6870112948599,1.40218762151753
,,,0.43654,-1.341087,113.27933,95.307311,15.7476975638777,1.38273095560592
,,,0.43654,-1.529631,113.71587,93.77768,15.8083838328955,1.36053886863838
,,,0.43654,-1.529631,114.15241,92.248049,15.8690701019133,1.33834678167084
,,,0.43655,-1.529632,114.58896,90.718417,15.9297577610962,1.31615468019517
,,,0.43654,-1.529631,115.0255,89.188786,15.990444030114,1.29396259322763
,,,0.43654,-1.62106,115.46204,87.567726,16.0511302991318,1.27044404234862
,,,0.43654,-1.62106,115.89858,85.946666,16.1118165681496,1.24692549146962
,,,0.43655,-1.621059,116.33513,84.325607,16.1725042273325,1.22340695509875
,,,0.43654,-1.62106,116.77167,82.704547,16.2331904963503,1.19988840421974
,,,0.43654,-1.614698,117.20821,81.089849,16.2938767653681,1.17646215407032
,,,0.43654,-1.614698,117.64475,79.475151,16.3545630343859,1.15303590392089
,,,0.43655,-1.614699,118.0813,77.860452,16.4152506935688,1.12960963926334
,,,0.43654,-1.614698,118.51784,76.245754,16.4759369625866,1.10618338911391
,,,0.43654,-1.515543,118.95438,74.730211,16.5366232316044,1.08419569269625
,,,0.43654,-1.515542,119.39092,73.214669,16.5973095006222,1.06220801078672
,,,0.43654,-1.515542,119.82746,71.699127,16.65799576964,1.04022032887719
,,,0.43654,-1.515543,120.264,70.183584,16.7186820386578,1.01823263245952
,,,0.43654,-1.333701,120.70054,68.849883,16.7793683076756,0.998883123603663
,,,0.43654,-1.3337,121.13708,67.516183,16.8400545766934,0.979533629255936
,,,0.43655,-1.333701,121.57363,66.182482,16.9007422358763,0.960184120400077
,,,0.43654,-1.333701,122.01017,64.848781,16.9614285048941,0.940834611544218
,,,0.43654,-1.08357,122.44671,63.765211,17.0221147739119,0.925114036009715
,,,0.43654,-1.08357,122.88325,62.681641,17.0828010429297,0.909393460475211
,,,0.43655,-1.08357,123.3198,61.598071,17.1434887021126,0.893672884940708
,,,0.43654,-1.08357,123.75634,60.514501,17.2041749711304,0.877952309406205
,,,0.43654,-0.782805,124.19288,59.731696,17.2648612401482,0.866595271899364
,,,0.43654,-0.782804,124.62942,58.948892,17.325547509166,0.855238248900655
,,,0.43655,-0.782804,125.06597,58.166088,17.3862351683489,0.843881225901946
,,,0.43654,-0.782805,125.50251,57.383283,17.4469214373667,0.832524188395106
,,,0.43654,-0.451141,125.93905,56.932142,17.5076077063845,0.825978975656462
,,,0.43654,-0.451141,126.37559,56.481001,17.5682939754023,0.819433762917819
,,,0.43655,-0.45114,126.81214,56.029861,17.6289816345852,0.812888564687307
,,,0.43654,-0.451141,127.24868,55.57872,17.689667903603,0.806343351948664
,,,0.43654,-0.109163,127.68522,55.469557,17.7503541726208,0.804759600841608
,,,0.43654,-0.109164,128.12176,55.360393,17.8110404416386,0.803175835226421
,,,0.43655,-0.109163,128.55831,55.25123,17.8717281008215,0.801592084119364
,,,0.43654,-0.109164,128.99485,55.142066,17.9324143698393,0.800008318504177
,,,0.43654,0.222922,129.43139,55.364988,17.9931006388571,0.803242500088479
,,,0.43654,0.222923,129.86793,55.587911,18.0537869078749,0.806476696180913
,,,0.43655,0.222923,130.30448,55.810834,18.1144745670578,0.809710892273346
,,,0.43654,0.222922,130.74102,56.033756,18.1751608360756,0.812945073857649
,,,0.43654,0.526438,131.17756,56.560194,18.2358471050934,0.820582705338063
,,,0.43654,0.526439,131.6141,57.086633,18.2965333741112,0.828220351326609
,,,0.43654,0.526439,132.05064,57.613072,18.357219643129,0.835857997315155
,,,0.43654,0.526438,132.48718,58.13951,18.4179059121468,0.843495628795569
,,,0.43654,0.785238,132.92372,58.924748,18.4785921811646,0.854887964585193
,,,0.43654,0.785239,133.36026,59.709987,18.5392784501824,0.866280314882948
,,,0.43655,0.785238,133.79681,60.495225,18.5999661093653,0.877672650672571
,,,0.43654,0.785238,134.23335,61.280463,18.6606523783831,0.889064986462195
,,,0.43654,0.986516,134.66989,62.266979,18.7213386474009,0.903377489848221
,,,0.43654,0.986516,135.10643,63.253495,18.7820249164187,0.917689993234247
,,,0.43655,0.986516,135.54298,64.240011,18.8427125756016,0.932002496620272
,,,0.43654,0.986516,135.97952,65.226527,18.9033988446194,0.946315000006298
,,,0.43654,1.12139,136.41606,66.347917,18.9640851136372,0.962584273056158
,,,0.43654,1.12139,136.8526,67.469307,19.024771382655,0.978853546106019
,,,0.43655,1.12139,137.28915,68.590697,19.0854590418379,0.995122819155879
,,,0.43654,1.12139,137.72569,69.712087,19.1461453108557,1.01139209220574
,,,0.43654,1.185226,138.16223,70.897313,19.2068315798735,1.0285875063077
,,,0.43655,1.185227,138.59878,72.08254,19.2675192390564,1.04578293491778
,,,0.43654,1.185226,139.03532,73.267766,19.3282055080742,1.06297834901974
,,,0.43654,1.185227,139.47186,74.452993,19.388891777092,1.08017377762983
,,,0.43654,1.177708,139.9084,75.630701,19.4495780461098,1.09726011960274
,,,0.43654,1.177708,140.34494,76.808409,19.5102643151276,1.11434646157565
,,,0.43655,1.177707,140.78149,77.986116,19.5709519743105,1.13143278904043
,,,0.43654,1.177708,141.21803,79.1638239999999,19.6316382433283,1.14851913101335
,,,0.43654,1.102643,141.65457,80.266467,19.6923245123461,1.16451642013089
,,,0.43655,1.102644,142.09112,81.369111,19.7530121715291,1.18051372375656
,,,0.43654,1.102643,142.52766,82.4717539999999,19.8136984405469,1.19651101287409
,,,0.43654,1.102643,142.9642,83.574397,19.8743847095646,1.21250830199163
,,,0.43654,0.967559,143.40074,84.541956,19.9350709785824,1.22654577473782
,,,0.43654,0.967559,143.83728,85.5095149999999,19.9957572476002,1.24058324748401
,,,0.43654,0.967558,144.27382,86.4770729999999,20.056443516618,1.25462070572207
,,,0.43654,0.967559,144.71036,87.4446319999999,20.1171297856358,1.26865817846826
,,,0.43654,0.783083,145.1469,88.2277149999999,20.1778160546536,1.28001924923553
,,,0.43654,0.783082,145.58344,89.0107969999999,20.2385023236714,1.29138030549466
,,,0.43655,0.783083,146.01999,89.7938799999999,20.2991899828543,1.30274137626192
,,,0.43654,0.783082,146.45653,90.5769619999999,20.3598762518721,1.31410243252106
,,,0.43654,0.562189,146.89307,91.1391509999999,20.4205625208899,1.32225874419374
,,,0.43655,0.562188,147.32962,91.7013389999999,20.4812501800729,1.33041504135829
,,,0.43654,0.562189,147.76616,92.2635279999999,20.5419364490906,1.33857135303097
,,,0.43654,0.562188,148.2027,92.8257159999999,20.6026227181084,1.34672765019552
,,,0.43654,0.319336,148.63924,93.145052,20.6633089871262,1.35136061872444
,,,0.43655,0.319336,149.07579,93.464388,20.7239966463092,1.35599358725337
,,,0.43654,0.319336,149.51233,93.783724,20.784682915327,1.36062655578229
,,,0.43654,0.319336,149.94887,94.10306,20.8453691843447,1.36525952431122
,,,0.43654,0.06957,150.38541,94.17263,20.9060554533625,1.36626885498661
,,,0.43655,0.06957,150.82196,94.2422,20.9667431125455,1.367278185662
,,,0.43654,0.06957,151.2585,94.31177,21.0274293815633,1.3682875163374
,,,0.43654,0.06957,151.69504,94.38134,21.0881156505811,1.36929684701279
,,,0.43654,-0.172394,152.13158,94.208946,21.1488019195989,1.36679573227291
,,,0.43655,-0.172394,152.56813,94.036552,21.2094895787818,1.36429461753302
,,,0.43654,-0.172394,153.00467,93.864158,21.2701758477996,1.36179350279314
,,,0.43654,-0.172394,153.44121,93.691764,21.3308621168174,1.35929238805326
,,,0.43654,-0.392963,153.87775,93.298801,21.3915483858352,1.35359122936137
,,,0.43655,-0.392963,154.3143,92.905838,21.4522360450181,1.34789007066949
,,,0.43654,-0.392962,154.75084,92.512876,21.5129223140359,1.34218892648573
,,,0.43654,-0.392963,155.18738,92.119913,21.5736085830537,1.33648776779385
,,,0.43654,-0.580436,155.62392,91.539477,21.6342948520715,1.32806672625436
,,,0.43654,-0.580437,156.06046,90.95904,21.6949811210893,1.31964567020674
,,,0.43654,-0.580436,156.497,90.378604,21.7556673901071,1.31122462866725
,,,0.43654,-0.580436,156.93354,89.798168,21.8163536591249,1.30280358712776
,,,0.43654,-0.725572,157.37008,89.072596,21.8770399281426,1.29227689348386
,,,0.43655,-0.725571,157.80663,88.347025,21.9377275873256,1.28175021434809
,,,0.43654,-0.725571,158.24317,87.621454,21.9984138563434,1.27122353521232
,,,0.43654,-0.725572,158.67971,86.895882,22.0591001253612,1.26069684156842
,,,0.43654,-0.822005,159.116250000001,86.073877,22.119786394379,1.24877108532541
,,,0.43655,-0.822005,159.552800000001,85.251872,22.1804740535619,1.2368453290824
,,,0.43654,-0.822006,159.989340000001,84.429866,22.2411603225797,1.22491955833126
,,,0.43654,-0.822005,160.425880000001,83.607861,22.3018465915975,1.21299380208825
,,,0.43654,-0.866481,160.862420000001,82.74138,22.3625328606153,1.20042278220978
,,,0.43655,-0.866482,161.298970000001,81.874898,22.4232205197982,1.18785174782318
,,,0.43654,-0.866482,161.735510000001,81.008416,22.483906788816,1.17528071343658
,,,0.43654,-0.866481,162.172050000001,80.141935,22.5445930578338,1.16270969355811
,,,0.43654,-0.858896,162.608590000001,79.283039,22.6052793268516,1.15024871785346
,,,0.43655,-0.858896,163.045140000001,78.424143,22.6659669860345,1.13778774214882
,,,0.43654,-0.858897,163.481680000001,77.565246,22.7266532550523,1.12532675193604
,,,0.43654,-0.858896,163.918220000001,76.70635,22.7873395240701,1.1128657762314
,,,0.43654,-0.80215,164.354760000001,75.9042,22.8480257930879,1.10122807892988
,,,0.43655,-0.80215,164.791310000001,75.10205,22.9087134522708,1.08959038162837
,,,0.43654,-0.802149,165.227850000001,74.299901,22.9693997212886,1.07795269883498
,,,0.43654,-0.80215,165.664390000001,73.497751,23.0300859903064,1.06631500153347
,,,0.43654,-0.701841,166.100930000001,72.79591,23.0907722593242,1.05613260034692
,,,0.43655,-0.701841,166.537480000001,72.094069,23.1514599185071,1.04595019916037
,,,0.43654,-0.70184,166.974020000001,71.392229,23.2121461875249,1.03576781248195
,,,0.43654,-0.701841,167.410560000001,70.690388,23.2728324565427,1.0255854112954
,,,0.43654,-0.565815,167.847100000001,70.124573,23.3335187255605,1.01737649313962
,,,0.43654,-0.565815,168.283640000001,69.558758,23.3942049945783,1.00916757498384
,,,0.43654,-0.565814,168.720180000001,68.992944,23.4548912635961,1.0009586713362
,,,0.43654,-0.565815,169.156720000001,68.427129,23.5155775326139,0.99274975318042
,,,0.43654,-0.403604,169.593260000001,68.023525,23.5762638016317,0.986894213466301
,,,0.43655,-0.403605,170.029810000001,67.61992,23.6369514608146,0.981038659244051
,,,0.43654,-0.403604,170.466350000001,67.216316,23.6976377298324,0.975183119529932
,,,0.43654,-0.403604,170.902890000001,66.812712,23.7583239988502,0.969327579815814
,,,0.43654,-0.225801,171.339430000001,66.5869109999999,23.819010267868,0.966051629322291
,,,0.43655,-0.225801,171.775980000001,66.3611099999999,23.8796979270509,0.962775678828768
,,,0.43654,-0.225802,172.212520000001,66.1353079999999,23.9403841960687,0.959499713827114
,,,0.43654,-0.225801,172.649060000001,65.9095069999999,24.0010704650865,0.956223763333592
,,,0.43654,-0.0434,173.085600000001,65.8661069999999,24.0617567341043,0.955594110447117
,,,0.43655,-0.04339,173.522150000001,65.8227169999999,24.1224443932872,0.954964602641952
,,,0.43654,-0.0434,173.958690000001,65.7793169999999,24.183130662305,0.954334949755477
,,,0.43654,-0.04339,174.395230000001,65.7359269999999,24.2438169313228,0.953705441950313
,,,0.43654,0.132881,174.831770000001,65.8688079999999,24.3045032003406,0.955633296909014
,,,0.43655,0.132882,175.268320000001,66.0016899999999,24.3651908595235,0.957561166375847
,,,0.43654,0.132881,175.704860000001,66.1345709999999,24.4258771285413,0.959489021334549
,,,0.43654,0.132881,176.141400000001,66.2674519999999,24.4865633975591,0.96141687629325
,,,0.43654,0.293152,176.577940000001,66.5606039999999,24.5472496665769,0.965669963919422
,,,0.43655,0.293153,177.014490000001,66.8537569999999,24.6079373257599,0.969923066053724
,,,0.43654,0.293153,177.451030000001,67.1469099999999,24.6686235947776,0.974176168188027
,,,0.43654,0.293152,177.887570000001,67.4400619999999,24.7293098637954,0.978429255814199
,,,0.43654,0.428937,178.324110000001,67.8689989999999,24.7899961328132,0.984652330011568
,,,0.43655,0.428937,178.760660000001,68.2979359999999,24.8506837919962,0.990875404208937
,,,0.43654,0.428937,179.197200000001,68.7268729999999,24.911370061014,0.997098478406307
,,,0.43654,0.428937,179.633740000001,69.1558099999999,24.9720563300318,1.00332155260368
,,,0.43654,0.533565,180.070280000001,69.6893749999999,25.0327425990495,1.0110625835339
,,,0.43654,0.533564,180.506820000001,70.2229389999999,25.0934288680673,1.018803599956
,,,0.43654,0.533565,180.943360000001,70.7565039999999,25.1541151370851,1.02654463088623
,,,0.43654,0.533564,181.379900000001,71.2900679999999,25.2148014061029,1.03428564730833
,,,0.43654,0.602478,181.816440000001,71.8925459999999,25.2754876751207,1.04302647707186
,,,0.43655,0.602477,182.252990000001,72.4950229999999,25.3361753343036,1.05176729232727
,,,0.43654,0.602477,182.689530000001,73.0974999999999,25.3968616033214,1.06050810758268
,,,0.43654,0.602478,183.126070000001,73.6999779999999,25.4575478723392,1.06924893734621
,,,0.43654,0.633393,183.562610000001,74.3333709999999,25.518234141357,1.07843828598038
,,,0.43655,0.633392,183.999160000001,74.9667629999999,25.57892180054,1.08762762010642
,,,0.43654,0.633393,184.435700000001,75.6001559999999,25.6396080695577,1.09681696874059
,,,0.43654,0.633393,184.872240000001,76.2335489999999,25.7002943385755,1.10600631737476
,,,0.43654,0.626327,185.308780000001,76.8598759999999,25.7609806075933,1.1150931515551
,,,0.43655,0.626327,185.745330000001,77.4862029999999,25.8216682667763,1.12417998573545
,,,0.43654,0.626326,186.181870000001,78.1125289999999,25.8823545357941,1.13326680540767
,,,0.43654,0.626327,186.618410000001,78.7388559999999,25.9430408048119,1.14235363958802
,,,0.43654,0.583484,187.054950000001,79.3223399999999,26.0037270738296,1.15081890191087
,,,0.43655,0.583484,187.491500000001,79.9058239999999,26.0644147330126,1.15928416423372
,,,0.43654,0.583484,187.928040000001,80.4893079999999,26.1251010020304,1.16774942655658
,,,0.43654,0.583484,188.364580000001,81.0727919999999,26.1857872710482,1.17621468887943
,,,0.43654,0.509028,188.801120000001,81.5818199999999,26.246473540066,1.1835997337987
,,,0.43655,0.509028,189.237670000001,82.0908479999999,26.3071611992489,1.19098477871798
,,,0.43654,0.509028,189.674210000001,82.5998759999999,26.3678474682667,1.19836982363725
,,,0.43654,0.509028,190.110750000001,83.1089039999999,26.4285337372845,1.20575486855652
,,,0.43654,0.408748,190.547290000001,83.5176519999999,26.4892200063023,1.21168503809663
,,,0.43655,0.408748,190.983840000001,83.9264,26.5499076654852,1.21761520763674
,,,0.43654,0.408747,191.420380000001,84.3351469999999,26.610593934503,1.22354536266872
,,,0.43654,0.408748,191.856920000001,84.743895,26.6712802035208,1.22947553220883
,,,0.43654,0.289647,192.293460000001,85.033542,26.7319664725386,1.23367776883576
,,,0.43654,0.289647,192.730000000001,85.323189,26.7926527415564,1.23788000546269
,,,0.43654,0.289648,193.166540000001,85.612837,26.8533390105742,1.24208225659775
,,,0.43654,0.289647,193.603080000001,85.902484,26.914025279592,1.24628449322468
,,,0.43654,0.159484,194.039620000001,86.061968,26.9747115486097,1.24859830799304
,,,0.43655,0.159484,194.476170000001,86.221452,27.0353992077927,1.25091212276139
,,,0.43654,0.159484,194.912710000001,86.380936,27.0960854768105,1.25322593752974
,,,0.43654,0.159484,195.349250000001,86.54042,27.1567717458283,1.2555397522981
,,,0.43654,0.02629,195.785790000001,86.56671,27.2174580148461,1.25592117106274
,,,0.43655,0.02629,196.222340000001,86.593,27.278145674029,1.25630258982738
,,,0.43654,0.02629,196.658880000001,86.61929,27.3388319430468,1.25668400859202
,,,0.43654,0.02629,197.095420000001,86.64558,27.3995182120646,1.25706542735666
,,,0.43654,-0.102124,197.531960000001,86.543456,27.4602044810824,1.25558379898389
,,,0.43655,-0.102123,197.968510000001,86.441333,27.5208921402653,1.25410218511925
,,,0.43654,-0.102124,198.405050000001,86.339209,27.5815784092831,1.25262055674647
,,,0.43654,-0.102124,198.841590000001,86.237085,27.6422646783009,1.2511389283737
,,,0.43654,-0.218568,199.278130000001,86.018517,27.7029509473187,1.24796791519188
,,,0.43655,-0.218568,199.714680000001,85.799949,27.7636386065016,1.24479690201006
,,,0.43654,-0.218567,200.151220000001,85.581382,27.8243248755194,1.24162590333637
,,,0.43654,-0.218568,200.587760000001,85.362814,27.8850111445372,1.23845489015455
,,,0.43654,-0.316899,201.024300000001,85.045915,27.945697413555,1.23385727794093
,,,0.43655,-0.3169,201.460850000001,84.729015,28.0063850727379,1.22925965121918
,,,0.43654,-0.316899,201.897390000001,84.412116,28.0670713417557,1.22466203900557
,,,0.43654,-0.3169,202.333930000001,84.0952159999999,28.1277576107735,1.22006441228382
,,,0.43654,-0.392306,202.770470000001,83.7029099999999,28.1884438797913,1.21437278543402
